streak_length,missed_days_last_7,checkin_hour_avg,engagement_freq,days_since_last,goal_age_days,label
6,0,2,0.718413961091128,6,1,0
16,0,15,0.5930255155731,9,27,0
20,0,23,0.2840926659807026,7,61,0
53,6,17,0.524034728272336,3,7,0
58,5,18,0.9992336070458263,11,174,0
10,0,17,0.7692871728562446,0,33,0
48,0,7,0.9967498442885088,10,1,0
50,0,10,0.4974685525319301,4,154,0
40,1,4,0.14223024769328613,0,101,0
17,2,9,0.36377764032499593,10,165,0
22,1,20,0.7271741665883942,3,73,0
18,1,23,0.9709672976796743,5,130,0
22,2,4,0.5082537920608023,4,92,0
31,2,7,0.2072349882930179,8,157,0
24,7,12,0.5765047326478853,4,168,0
52,2,10,1.0,0,75,0
44,5,15,0.2897081183101388,8,152,0
13,1,14,0.942661661411287,6,7,0
25,7,23,0.36245292882989916,11,179,0
50,1,10,1.0,0,68,0
31,2,11,0.4314041542106111,1,74,0
18,4,16,0.6209281757449003,10,51,0
15,1,17,0.9872475192161295,11,33,0
48,0,23,0.44728715937081576,5,95,0
15,0,12,0.8596641063172179,15,33,0
39,2,17,0.3903210911042023,4,151,0
53,3,16,1.0,5,18,0
55,6,19,0.5299036811651365,4,86,0
27,3,17,0.22596916907415268,9,127,0
7,0,16,0.9143081469214493,0,76,0
3,0,19,0.6663011299710212,3,63,0
21,5,22,0.3016183863126909,14,55,0
9,7,14,0.7876923484363165,7,176,0
37,2,8,0.23265095421788698,7,147,0
36,2,0,0.2308772604686103,0,84,0
20,0,18,0.18238025429208923,7,15,0
27,7,10,1.0,3,23,0
7,7,8,0.967443373785084,7,160,0
1,3,15,0.5227288126062136,1,40,0
43,7,4,0.9553606770475135,0,167,0
11,1,12,0.7828804677279049,10,110,0
0,0,22,0.8454166485835607,0,15,0
13,1,5,0.33732118135599465,6,101,0
22,6,14,0.8306934140276369,8,166,0
44,0,17,0.5091631472736604,6,65,0
54,4,20,0.037777894579238,7,4,0
23,0,23,0.9136750411203667,13,42,0
40,5,8,1.0,11,157,0
22,1,22,0.7399880091392984,13,103,0
11,1,10,0.5479619740585878,11,169,0
55,0,17,0.692466407225746,3,128,0
30,2,6,0.4724916111084796,9,65,0
52,6,23,0.56810395751195,6,117,0
43,2,12,0.6329712843078649,8,31,0
4,5,16,0.49545128430993807,1,38,0
42,6,10,0.8447813488278183,1,21,0
17,6,9,0.40579923868481615,10,152,0
42,3,21,0.9078822569478142,10,53,0
14,4,23,0.5341248005715141,10,109,0
22,7,2,0.9498477089995054,12,63,0
46,6,16,0.10069553872073334,7,168,0
34,1,7,0.5539036632027039,12,50,0
23,0,17,0.2996924217548941,0,168,0
41,0,1,0.9191003277438728,3,126,0
25,1,5,0.5234071009345385,7,141,0
39,7,10,0.662814818273185,6,25,0
41,2,17,0.8164471707356039,9,44,0
6,3,12,0.8994278739626169,0,111,0
10,3,5,0.39074612166860523,7,158,0
57,0,8,0.9559995139747913,12,9,0
24,6,8,0.8090748612890749,11,65,0
2,3,9,0.5668312678014814,2,58,0
39,3,5,0.1908437815210487,12,50,0
60,2,19,0.9060201844054582,14,153,0
55,3,13,0.7530974754402603,2,145,0
23,1,7,0.1894176955491557,3,96,0
38,0,19,0.5610831562137346,1,59,0
61,0,4,0.42690471972696165,2,79,0
21,0,3,0.9420684112769228,13,120,0
42,2,17,0.19579821253922866,0,141,0
24,3,21,0.8090900485315752,4,138,0
4,0,14,1.0,4,31,0
52,2,21,0.6959907524466518,5,142,0
21,7,20,0.4879820345720554,14,15,0
27,5,5,0.6824661216985196,11,88,0
48,3,14,0.3844076749974532,5,151,0
10,6,10,0.9770380061717966,9,45,0
33,7,8,1.0,3,48,0
43,6,23,0.2152178715191938,1,67,0
49,2,6,0.48210712230973013,13,42,0
22,0,23,0.5163432123109981,12,76,0
3,4,19,0.3206982272405139,3,139,0
17,5,14,0.7949636066080222,6,191,0
22,4,18,0.5446336354630968,13,100,0
64,1,12,0.621326478441315,8,150,0
44,7,12,1.0,3,99,0
59,7,7,0.23189125912793035,2,148,0
5,4,5,0.1969057669241931,4,169,0
22,1,9,0.2830935706298656,5,71,0
15,0,2,1.0,0,14,0
39,0,6,0.9180684150036305,0,127,0
8,1,16,0.41291444043711006,4,103,0
36,3,20,0.39068452099654616,5,97,0
15,0,18,0.154578415591282,15,116,0
57,0,6,0.45282254094507074,6,80,0
47,6,7,0.8437764150172086,7,127,0
58,0,12,0.9066957646101964,9,121,0
29,0,15,0.6179774886617186,10,97,0
34,5,2,0.0,15,36,0
49,2,0,1.0,0,79,0
20,7,15,0.8957073507260199,9,107,0
16,5,19,0.8638826526634078,0,147,0
51,4,15,0.54979419086032,5,19,0
56,2,16,0.7965692087064855,8,135,0
40,7,17,0.49711935769732973,7,110,0
67,6,19,0.958717519043858,4,164,0
31,0,16,0.5635128380468319,13,35,0
29,5,13,0.04632199495606534,0,44,0
32,3,13,0.004265152084402063,2,67,0
22,7,6,0.19944934387829094,16,51,0
11,5,8,0.5167086675994208,5,92,0
46,7,19,0.479576715350866,11,106,0
8,3,8,0.20560835785396153,8,96,0
43,7,21,0.03780031793884295,0,79,0
16,5,16,0.3577391800441571,13,110,0
57,4,8,0.48600930996346964,0,149,0
34,1,20,0.46976818125909503,8,106,0
2,0,22,0.592111207772917,0,141,0
14,6,19,0.30607627905550666,2,16,0
27,0,23,0.18564686320294868,12,141,0
12,2,18,0.6369330676202901,11,150,0
24,4,4,0.6453473417345984,10,45,0
3,0,18,0.5015604626587955,3,133,0
35,1,5,0.8211905898026337,6,172,0
52,0,2,0.8199826620425523,0,160,0
1,7,7,0.20092251618851295,0,61,0
22,1,20,0.7816180548653716,2,136,0
5,6,6,0.5373945518331161,3,74,0
45,0,16,0.9236210812815424,9,38,0
22,1,23,0.5816356465385684,15,62,0
19,0,11,0.8013704620051553,13,38,0
15,5,9,0.7250015259287399,12,105,0
22,0,21,1.0,15,13,0
31,1,8,0.9211170539665687,3,14,0
54,5,9,0.7091531047695584,0,49,0
8,6,13,0.8051962193010253,8,41,0
51,0,14,0.7600965662328032,9,120,0
18,7,14,0.5198308929573792,12,91,0
27,4,17,0.7578644586172334,9,54,0
7,0,3,0.6543352725641897,7,1,0
52,5,13,0.33470080954102616,11,111,0
17,0,6,0.7287679547242083,12,13,0
2,1,15,1.0,2,191,0
31,5,21,0.9325448150268737,12,144,0
52,0,19,0.9315123139669037,11,39,0
20,4,22,0.5619919079887756,8,92,0
58,4,15,0.6494796096905063,5,87,0
12,0,21,0.8094414536442686,12,36,0
28,0,21,0.44381782805491976,7,77,0
8,0,19,0.9902106243781491,0,93,0
12,7,11,0.7795976891422929,5,176,0
56,2,23,0.4652295401588374,5,110,0
20,4,21,0.4273667348160285,11,19,0
11,4,2,0.6940086088698225,11,28,0
53,3,6,0.6211292128675571,7,60,0
43,5,16,0.28006893675361233,13,124,0
8,4,22,0.5903666689789067,8,123,0
59,4,19,0.7849057204789904,12,152,0
38,4,13,0.1802940493241623,0,19,0
36,1,22,0.9472709604977498,5,105,0
26,0,12,0.6587616259343184,9,13,0
15,0,19,0.4011790987665278,15,148,0
6,1,17,0.3387793362553198,4,108,0
5,0,18,0.38449613328022686,4,107,0
30,4,11,0.6181137010629905,17,55,0
12,1,14,0.6993255427240721,9,76,0
40,1,11,0.6002963803161077,10,158,0
41,7,6,0.3776298067246546,0,52,0
17,2,19,0.5902793182704261,17,151,0
3,0,23,0.470935146492679,0,119,0
12,3,22,0.0911295403746544,12,76,0
42,3,21,0.7818048355341045,10,185,0
43,5,12,1.0,12,118,0
61,0,15,0.061593555552798177,12,64,0
44,5,2,0.12490865500906748,11,118,0
39,2,5,0.7233900436402225,10,46,0
13,0,20,0.2783153493640774,13,18,0
53,4,9,0.3004756002834947,14,108,0
50,7,11,0.8697797313858874,12,160,0
33,0,17,0.09387217490059205,9,105,0
46,7,8,0.9073366547687066,0,168,0
29,3,4,0.8392049220774398,13,41,0
18,5,15,0.331475716058066,14,108,0
9,6,11,1.0,9,53,0
5,7,12,0.4352795512145123,0,52,0
16,0,18,0.0632615698233385,13,150,0
34,0,20,0.48073645547645333,7,96,0
25,2,8,0.058024837180933,3,74,0
25,1,8,0.2502930656598668,4,74,0
36,3,21,0.4289861450297442,6,82,0
6,1,14,0.9173067905240699,6,186,0
15,3,18,0.9258033156904459,12,34,0
30,2,8,1.0,9,141,0
1,6,16,0.7453216236394238,0,55,0
11,2,12,0.9366550665017432,5,171,0
4,0,12,1.0,0,1,0
41,0,14,0.6322440841263361,9,156,0
43,7,19,0.46946992776533825,11,96,0
52,1,4,0.3666458239286732,0,97,0
47,1,22,0.9537758054598362,13,169,0
12,0,8,0.48479738673810113,12,111,0
32,2,4,0.9512228256037786,3,182,0
51,0,16,0.8937432113586316,14,163,0
64,2,10,1.0,10,138,0
12,3,4,0.8051554437266489,12,13,0
32,5,7,0.7666782308682771,7,64,0
57,3,20,0.7380810245613596,3,140,0
55,0,20,0.5160553511532928,12,33,0
56,0,2,0.9354107048883643,1,130,0
53,0,16,0.15972957222596085,13,88,0
16,3,16,0.15929075266095255,16,95,0
57,1,11,0.35083852203922794,6,74,0
27,1,6,0.41869571150974133,6,67,0
55,4,8,0.4987872648296615,0,24,0
20,3,16,0.7298665605302848,0,155,0
31,3,11,0.7473005901153915,8,185,0
19,2,16,0.46517665785557827,12,8,0
14,6,6,0.08796939404803526,10,94,0
11,2,12,0.3492847684684331,11,59,0
57,0,19,0.7852117001254034,11,63,0
47,3,21,0.8712246500635772,7,26,0
40,0,18,0.7460132290329087,11,56,0
20,0,13,0.8532869369326622,0,37,0
44,7,19,0.6683510685989039,6,136,0
15,1,4,0.3726005551032814,4,115,0
22,5,14,0.734775654739153,10,166,0
39,7,13,0.7122422563812648,11,169,0
33,4,2,0.16424289601233694,14,55,0
9,1,16,0.8005400543065101,5,188,0
23,1,7,0.6786041498956655,11,60,0
8,0,12,0.9102732223274748,7,7,0
14,5,17,0.2688607948596079,12,96,0
18,2,2,0.680639713883919,9,171,0
23,0,8,0.5857599886940309,11,124,0
30,6,5,0.8864317287818567,14,47,0
44,0,9,0.6448916772875519,15,44,0
6,5,10,0.6495850646896197,0,88,0
1,4,17,0.5074349914781021,1,44,0
30,0,21,0.689429605622116,4,168,0
18,0,22,0.9715322577423148,3,124,0
33,5,19,0.7949741564369265,11,142,0
7,3,22,0.39854147170746146,2,138,0
12,6,1,0.0631520486392896,2,51,0
30,0,17,0.9394924870542835,6,120,0
35,0,17,0.6104447141895962,6,181,0
24,3,21,0.722095247390462,0,131,0
46,1,20,0.14856528400675784,11,80,0
36,5,10,0.9481234259696923,5,34,0
40,2,4,0.13603365295495135,9,136,0
14,0,1,0.9335850013384632,14,116,0
21,3,7,0.5311494215600561,6,174,0
11,0,22,0.36231219012215155,1,139,0
29,7,20,0.7214457124145925,0,159,0
64,1,20,0.06148333262229004,16,91,0
14,0,17,0.3460859520325096,6,63,0
45,7,14,0.8381652764618132,8,137,0
16,6,15,0.7326193703247964,4,56,0
37,0,5,0.940735575358426,5,129,0
26,0,14,0.48044704967597396,3,122,0
4,0,16,0.6974973393169737,4,74,0
46,2,18,0.3570503775181066,0,159,0
54,1,19,0.07876793188164054,16,107,0
46,6,9,0.2946002682827521,6,38,0
27,2,4,0.563771927585462,6,62,0
35,1,16,0.7757186608533655,15,47,0
11,0,16,0.33995521296178444,3,115,0
58,3,6,0.9852027760021401,2,53,0
38,0,16,0.12530878981095034,0,155,0
58,4,23,0.9322418792646784,8,167,0
29,4,7,0.31392248109576343,0,62,0
11,3,20,0.4510012591256718,10,99,0
36,4,16,0.7697815181701602,0,51,0
10,2,8,0.4053002380351856,6,156,0
17,2,7,0.43058554388347525,2,170,0
61,0,21,0.26559210634356223,5,107,0
0,0,11,0.6537081301800581,0,34,0
46,3,17,0.30640976348820653,11,42,0
45,7,6,0.22122135610958799,5,58,0
53,0,4,1.0,0,83,0
38,5,6,0.4354620618330215,0,47,0
8,5,14,1.0,4,146,0
2,7,19,0.37170950873969266,0,51,0
34,2,15,0.2248666083429939,0,133,0
53,2,6,0.4062349017240843,8,173,0
40,5,12,0.7378517873150606,2,109,0
51,3,9,0.8192842782657148,0,59,0
4,7,9,0.6332290752636758,0,37,0
19,1,14,0.3104584232083055,0,171,0
61,3,6,0.6114444578443206,11,57,0
14,6,7,0.7161504237107686,11,91,0
39,7,5,0.932391988629904,0,156,0
4,5,11,1.0,4,165,0
55,5,20,0.18479376275920786,13,83,0
60,3,8,0.9657308929552714,2,73,0
17,5,13,0.7063962889823061,0,167,0
38,7,17,0.2873588777588426,8,102,0
12,4,19,0.6985583689649963,1,122,0
36,6,6,0.8426278146734297,9,40,0
57,5,12,0.25504216318191103,14,49,0
29,2,5,0.7207051758593591,11,40,0
39,3,7,0.9109304812071781,5,165,0
13,7,11,0.7164269887488666,6,54,0
24,0,5,0.87937622664776,6,27,0
60,0,7,0.6629003269830304,3,25,0
52,3,15,0.6529369827424458,8,134,0
51,0,20,0.30392912001110844,13,86,0
35,1,19,0.9396373032811859,10,117,0
27,0,16,0.38640803881450697,9,118,0
36,3,19,0.37467752322771447,5,133,0
41,2,10,0.9426522805961082,5,101,0
30,0,23,0.838373623097829,3,156,0
62,7,15,0.15887226939229504,14,88,0
40,4,7,0.683763087690684,1,69,0
10,1,11,0.8624862431089729,1,40,0
15,5,20,0.7344891139007227,0,143,0
31,3,6,0.4119126240119262,11,143,0
13,0,6,0.40525541747048793,5,84,0
55,0,18,0.6708745054366315,4,132,0
22,0,21,0.7867488120055625,13,51,0
2,1,17,0.734780024918969,2,151,0
37,4,4,0.26694782123755423,10,118,0
2,3,22,0.4868883297221703,2,119,0
45,4,23,0.6368793690458543,9,103,0
45,0,16,0.904169640032721,16,164,0
41,3,22,0.795575986719978,16,61,0
51,0,11,0.46595155651668274,3,83,0
56,4,8,0.3801444062245476,5,55,0
13,7,20,0.4126054862605061,13,44,1
18,1,11,0.30981704393420795,0,162,0
29,5,7,0.6681050506886754,13,95,0
50,0,4,0.2952373381886912,3,48,0
62,0,13,0.8533548957798472,14,32,0
52,3,23,0.7984285872067772,3,151,0
23,0,6,0.8938211289911462,0,27,0
46,3,3,0.007089398368085642,8,131,0
39,2,8,0.201913193840653,10,164,0
36,6,4,1.0,0,151,0
29,0,11,0.5369729203324654,9,140,0
15,0,19,0.3249084683950367,11,125,0
55,0,19,0.7322597853225569,1,134,0
22,0,18,0.16547095792911168,5,4,0
9,0,20,0.48928045870455505,6,103,0
43,0,17,0.4486238767440264,5,68,0
59,6,21,0.3141245280846027,4,11,0
60,4,10,0.5179545595879383,4,176,0
30,4,18,0.7199236246076275,10,35,0
31,1,5,0.6462527658110583,11,40,0
50,4,6,0.6569752514400216,0,69,0
35,3,8,0.3325660034644996,2,76,0
65,0,6,0.3932310691359786,9,49,0
53,2,9,0.4463260498495044,7,55,0
10,0,13,0.8821317076425861,8,1,0
43,5,11,1.0,2,16,0
4,0,15,0.9155994092519355,1,131,0
39,0,18,0.037213153500641485,10,93,0
33,6,5,0.2253485697169143,2,11,0
62,1,12,0.3201468766276002,10,115,0
14,2,5,0.9118043011387469,14,133,0
38,0,6,0.9772003969604826,2,52,0
39,0,18,0.36543587778846276,2,118,0
10,6,7,0.4968861524741107,10,150,0
61,3,18,0.5900653090085672,7,11,0
0,3,17,0.5441545576837834,0,35,0
32,6,6,0.776150065136444,6,44,0
60,0,12,0.6575541420077805,14,46,0
35,7,11,0.7589105796581546,1,15,0
33,6,4,0.6557821903754436,9,27,0
11,2,17,1.0,3,175,0
53,7,7,0.3855172481664122,3,8,0
32,7,4,1.0,3,134,0
47,4,20,0.20728223318587083,15,81,0
32,5,9,0.4521402900272079,2,59,0
55,3,19,0.6359249113234168,4,85,0
4,7,9,0.684397107880623,4,82,0
40,7,16,0.4833177935974948,7,111,0
25,0,16,0.6769666424317761,5,196,0
9,0,13,0.6875635226776996,9,25,0
55,1,10,0.5471521443001784,5,136,0
37,6,5,0.0952861928369091,11,27,0
8,2,22,0.47369174031972816,3,28,0
37,1,8,0.13108714366799526,2,73,0
42,1,14,0.11921809141464947,8,114,0
11,0,19,0.13436157991546427,11,139,0
29,1,18,0.36945217218882254,9,96,0
52,6,7,0.39934603645076877,13,117,0
48,3,4,0.23399783108642597,2,161,0
19,5,22,0.7176676522584463,0,145,0
15,5,13,0.4168407480465529,15,43,0
17,5,18,0.25143346494452273,17,81,1
60,0,3,0.2937530793405082,13,98,0
13,0,19,0.24815632259387005,13,143,0
28,5,7,0.08527362312177676,5,176,0
42,1,8,0.7557588794021834,11,155,0
35,6,21,0.7285232668781724,12,43,0
8,2,13,0.02915541947262397,5,7,0
51,5,6,0.26987672903350646,8,93,0
36,0,20,0.6982434075322954,7,179,0
18,3,11,0.9642527466550417,0,33,0
12,5,7,0.9550761081203532,12,42,0
33,0,6,1.0,3,126,0
52,7,3,0.33844675101560695,2,158,0
3,1,17,1.0,1,22,0
38,3,8,0.8027206528237896,13,137,0
18,7,17,0.32514955084246244,16,62,1
53,7,16,1.0,11,136,0
51,1,6,0.6767631814888216,1,86,0
62,1,13,0.6995303702073715,14,38,0
9,4,19,0.6212141159279323,2,113,0
14,3,2,1.0,12,114,0
64,5,7,0.22498773249619644,11,127,0
17,4,20,0.2739426861659306,8,71,0
9,0,21,0.9794295838464983,1,71,0
8,7,6,0.24166705071100228,8,105,1
44,0,17,0.875798731033248,5,26,0
2,2,13,0.8087104349552112,2,73,0
45,7,10,0.8629063530976737,13,166,0
40,3,19,0.8622246900243468,11,45,0
43,2,6,0.3027050305050753,11,142,0
32,2,7,0.55473968720691,12,67,0
34,3,17,0.26322031713124827,6,135,0
55,4,5,0.17149767344412958,0,152,0
51,3,17,0.8120777605630259,3,156,0
17,7,13,0.6414952516892596,9,159,0
13,0,11,0.5089650616436522,13,161,0
14,4,9,0.7914733424163337,8,108,0
15,0,15,0.786628906104946,4,46,0
23,2,8,0.41068386832287523,5,75,0
27,0,9,0.37672651666154305,0,134,0
44,4,9,0.20324755879877449,5,150,0
38,0,12,0.8129777383466394,9,133,0
17,6,9,0.887719117562508,10,51,0
56,0,16,0.8824779740261085,3,137,0
14,0,16,0.17016191825087268,10,8,0
61,2,10,0.7074774441760452,13,47,0
2,1,13,0.8675785712186086,2,130,0
58,0,13,0.7272871523929493,10,115,0
35,1,6,0.8101256945164741,3,62,0
22,0,10,0.46589244448688516,4,130,0
30,0,23,0.2772494729864106,9,68,0
5,0,18,1.0,5,20,0
12,1,23,0.21378146024136746,9,60,0
43,1,13,0.3281954894903774,12,135,0
9,6,6,0.6610216966831544,8,75,0
28,3,5,0.783739415119613,11,17,0
34,0,6,0.8882918372308712,2,133,0
58,2,13,0.7240672206486485,7,152,0
29,4,6,0.4275133343832392,9,54,0
42,0,22,0.03928094326473497,7,154,0
16,0,12,1.0,2,16,0
20,0,14,1.0,17,35,0
35,6,5,0.15446568733551694,11,45,0
48,3,7,0.17705034974481093,2,18,0
10,3,8,0.25630203878759245,5,162,0
52,6,18,0.4669637378260977,10,103,0
39,4,11,0.6426091546278309,0,54,0
25,0,12,1.0,12,20,0
8,7,9,0.8934188326998113,8,45,0
56,2,9,0.7912525803780908,12,29,0
1,0,13,0.37487994520564133,1,76,0
23,1,17,0.62880596708532,3,74,0
13,2,10,0.6799572919695376,0,30,0
24,3,16,0.47060312214158206,14,9,0
38,6,4,0.2613685329550837,11,60,0
27,4,15,0.23310435918607822,1,113,0
45,1,13,0.5893252801320984,16,41,0
37,3,5,1.0,14,153,0
18,0,21,0.4139635338177269,13,89,0
17,1,22,0.7609388826622464,17,53,0
7,2,12,0.6571829084036334,7,29,0
38,5,9,0.9334191169969481,8,36,0
48,2,3,0.6877573523535954,12,44,0
27,0,1,0.9607538575003727,5,123,0
20,3,3,1.0,13,110,0
48,1,22,0.7273224764353133,1,123,0
7,0,10,0.9633916654601854,0,93,0
57,0,6,0.20363860942158,2,70,0
22,2,17,0.6383326187835731,13,103,0
32,0,15,0.7686310567779597,12,118,0
4,3,17,1.0,4,31,0
9,7,15,0.6141998589391711,0,47,0
44,0,22,0.9806983772074628,14,185,0
6,5,8,0.6373650733114671,0,58,0
6,6,9,0.029706159749786465,6,49,0
28,7,5,0.9107170134314392,11,76,0
29,1,14,0.9861130780954892,5,175,0
45,7,6,0.40135601402255877,4,43,0
47,3,5,0.45518582652794604,7,175,0
28,4,11,0.9739277474675694,3,121,0
25,7,3,0.8060722967456903,21,51,0
36,3,18,0.6745094647231006,8,146,0
29,4,5,0.5637054295524965,8,182,0
16,3,19,1.0,1,155,0
27,4,10,0.6089412876500859,10,134,0
19,4,2,0.4934758673893284,12,1,0
6,0,12,0.8457814923199453,1,97,0
28,5,8,0.21388183880390416,4,59,0
30,6,15,0.629659870435578,0,131,0
37,3,22,0.949697273811687,3,109,0
7,4,6,0.1434151089387394,7,79,0
27,0,10,0.12367233692590063,2,96,0
33,3,7,0.23766777482242826,10,129,0
14,2,20,0.3245816317065199,13,142,0
62,0,14,0.7564202077193394,10,146,0
14,0,0,1.0,14,108,0
0,7,12,0.5896782484667248,0,34,0
39,7,7,0.14911554472947677,12,46,0
11,1,11,0.6405606791324011,0,47,0
15,1,7,0.5189699504712684,10,127,0
10,0,6,0.4552968701275302,0,102,0
33,0,3,0.7728407649920354,13,31,0
30,5,21,0.9609685177164562,11,156,0
11,6,15,0.9977167582571544,9,164,0
27,3,10,0.44395402541237367,5,122,0
12,2,9,0.4858346018863612,3,150,0
25,5,22,0.48066151131651375,6,62,0
57,0,14,1.0,9,119,0
57,0,7,0.725668298368254,13,9,0
38,6,7,0.9358103500354441,1,41,0
50,1,3,0.6833093839124748,7,66,0
23,6,16,0.5668114579220902,1,134,0
10,7,15,0.9023460062320918,5,38,0
21,0,20,0.4706960597813145,11,71,0
17,0,6,0.8102772357657803,13,107,0
31,0,22,0.3449216802235288,6,63,0
6,4,23,0.5063828697285239,6,128,0
5,3,16,0.9378909566190474,5,185,0
39,0,17,0.0,10,101,0
28,0,21,0.32681451390371136,6,71,0
11,1,9,0.2148520763617548,11,153,0
8,4,5,0.5810984802925807,8,104,0
29,0,8,0.9558861970389787,3,21,0
13,1,5,0.386025221498001,13,176,0
12,1,20,0.07705995160456382,11,74,0
21,5,19,0.023696623979871684,16,15,0
35,0,12,0.5616060264591581,10,154,0
3,0,5,0.6405831203232445,3,1,0
22,1,20,0.536464019107062,11,88,0
38,7,19,0.8762140813198618,12,142,0
26,0,9,0.32942960846669,4,137,0
3,0,21,0.46088158319039074,3,110,0
40,5,13,0.12224310591567761,0,20,0
6,2,19,0.32987144429815063,6,125,0
10,1,10,0.710765506614689,9,20,0
38,7,19,0.010375628676468296,2,76,0
13,5,8,1.0,13,40,0
49,7,15,0.4212439006077392,8,86,0
45,6,16,0.06909764220463435,9,142,0
23,0,20,0.3718733113858961,10,131,0
22,0,11,0.46605407490921097,1,120,0
61,5,18,0.6146432649539703,9,7,0
25,1,15,0.8370495390525854,10,30,0
3,1,13,0.5325199003113433,0,92,0
57,3,9,0.7088753126809836,15,52,0
65,2,22,0.6467332501588481,5,95,0
39,2,19,0.8649408090698049,11,192,0
30,0,5,0.8573674837620833,0,17,0
44,4,5,0.2582434767567524,5,201,0
24,5,22,0.4750633742719683,10,13,0
46,4,3,0.4178190499579674,0,148,0
65,5,7,0.971180134348504,3,54,0
3,7,14,0.71796974586496,0,40,0
21,4,16,0.5531541870971385,13,17,0
58,4,5,0.0,1,154,0
21,0,23,0.8851933497334613,20,54,0
21,0,10,0.5081886527675202,6,126,0
19,0,10,0.4395054628037842,9,168,0
57,3,6,0.0830777080682866,5,152,0
14,0,7,0.32221590334582906,7,162,0
18,0,23,0.6702243795358912,9,112,0
13,1,9,0.4069963662295188,13,62,0
54,0,11,0.5652538987189767,7,167,0
13,7,12,0.7335008156071973,5,54,0
50,2,20,0.3707169342722791,9,162,0
31,1,19,0.7593940342487178,5,166,0
21,6,17,0.5409700094718922,13,33,0
43,1,18,0.8211888060072512,14,40,0
29,5,6,0.3084171122397241,4,176,0
42,2,11,0.8767238235604645,5,97,0
11,4,21,0.4486353569743511,11,89,0
22,1,16,0.9033506102094397,6,35,0
18,2,23,0.826117289015506,2,1,0
43,5,9,1.0,4,49,0
11,4,2,0.5748642476185388,10,68,0
9,0,18,0.8845859535477124,1,14,0
14,4,16,0.35977947327118587,12,39,0
57,4,8,0.47244590113727297,6,177,0
20,5,15,0.6296622593888952,7,63,0
9,4,15,0.9315092265278759,3,170,0
34,0,18,0.14787108009870858,1,143,0
46,1,3,0.0851549639012692,0,91,0
60,0,7,0.9996627790384076,13,10,0
37,0,7,0.8252963633267053,0,145,0
24,0,17,0.7177614256856034,7,43,0
55,5,20,0.24579636650713527,13,98,0
8,7,3,0.010120628383209387,2,53,0
13,0,20,0.16271840320200687,6,1,0
42,5,10,0.4978531151654368,7,174,0
47,4,19,0.9195910092296234,2,155,0
15,1,19,0.8592282384149004,12,29,0
17,2,11,0.8793420129961002,7,58,0
49,6,17,0.016803665346761032,8,162,0
14,0,8,0.6286445513175876,0,23,0
55,4,12,0.4336472893376566,12,50,0
13,3,19,0.3836432639394808,4,155,0
20,6,23,0.9196276733503813,4,139,0
9,0,22,0.9418270596538837,0,85,0
15,7,11,0.25556944385599684,9,96,0
24,0,19,0.33066231173074434,10,118,0
48,3,23,0.20393032753842513,11,80,0
8,2,15,0.3723347234596759,8,94,0
47,7,9,0.6017687402918875,4,157,0
16,0,21,1.0,9,49,0
17,1,23,0.7675948595791042,3,136,0
18,5,1,0.8725142741387272,13,61,0
6,1,12,0.011285380771193024,6,15,0
54,3,16,0.839000154623817,3,153,0
11,4,15,0.30896581509270404,5,2,0
49,0,4,0.2162329432184535,0,77,0
38,1,4,0.07242443362836007,9,160,0
31,7,5,1.0,4,125,0
30,4,22,0.39333510498784424,9,86,0
18,3,23,0.18930571119503575,9,63,0
14,0,18,0.3212521131461495,10,65,0
4,7,15,0.5327892365050625,0,49,0
48,4,4,0.2773296423993291,5,161,0
46,1,10,0.9334860636076837,12,19,0
26,0,23,0.5719324647020453,11,97,0
27,0,23,0.20994989315136772,10,151,0
27,7,16,0.593313057046229,7,51,0
25,7,6,0.17389561541707077,8,169,0
54,3,6,0.20487528119807785,12,101,0
20,6,8,0.5797912292622792,12,113,0
43,5,6,0.16190131468055974,7,89,0
16,2,18,0.6702039471478598,1,85,0
14,3,5,0.750476808385522,14,16,0
4,6,13,0.3032431140670433,4,144,0
46,7,17,0.6444629331578932,15,145,0
39,1,10,1.0,4,88,0
58,1,15,0.14359424997349768,10,60,0
50,4,5,0.17672664279076727,12,46,0
50,6,6,0.7433311451174492,3,38,0
45,6,15,0.7425819201469775,14,155,0
23,7,14,0.8145085520138093,4,139,0
57,7,22,0.9863566153523167,11,166,0
33,3,6,0.8397297653488963,7,172,0
49,1,9,1.0,4,19,0
14,5,15,0.14999838951581335,10,1,0
15,1,23,0.7338967065720388,7,111,0
25,1,15,0.6086868368249827,3,64,0
40,4,13,0.16770459311030192,0,28,0
42,2,15,0.9371545099195482,3,23,0
41,2,6,1.0,8,140,0
49,3,7,0.32997847125668384,13,106,0
42,1,8,0.6381281352007442,3,81,0
56,0,10,0.7296943063858705,11,141,0
14,3,22,0.9306887643596716,2,134,0
51,0,19,1.0,13,165,0
30,0,11,0.275752973335523,0,154,0
32,1,1,0.8749779446234168,5,120,0
37,1,8,0.18544514160626893,7,127,0
